,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[76, 10]",0.009,0.039,0.0,0.032,0.001,0.001,144.0,277.0,1.03
"p[76, 11]",0.002,0.022,0.0,0.001,0.0,0.0,327.0,445.0,1.03
"p[76, 12]",0.0,0.004,0.0,0.0,0.0,0.0,53.0,466.0,1.07
"p[76, 13]",0.001,0.013,0.0,0.001,0.0,0.0,67.0,362.0,1.05
"p[76, 14]",0.001,0.012,0.0,0.0,0.0,0.0,98.0,322.0,1.04
"p[76, 15]",0.001,0.011,0.0,0.001,0.0,0.0,61.0,154.0,1.05
"p[77, 0]",0.0,0.001,0.0,0.0,0.0,0.0,27.0,59.0,1.1
"p[77, 1]",0.0,0.001,0.0,0.0,0.0,0.0,39.0,135.0,1.08
"p[77, 2]",0.0,0.001,0.0,0.0,0.0,0.0,24.0,95.0,1.12
"p[77, 3]",0.982,0.071,0.924,1.0,0.002,0.002,48.0,114.0,1.07
"p[77, 4]",0.0,0.002,0.0,0.0,0.0,0.0,50.0,184.0,1.08
"p[77, 5]",0.002,0.017,0.0,0.0,0.0,0.0,90.0,395.0,1.04
"p[77, 6]",0.005,0.037,0.0,0.008,0.001,0.001,36.0,103.0,1.08
"p[77, 7]",0.008,0.044,0.0,0.023,0.001,0.001,43.0,92.0,1.07
"p[77, 8]",0.001,0.013,0.0,0.0,0.0,0.0,106.0,292.0,1.04
"p[77, 9]",0.0,0.003,0.0,0.0,0.0,0.0,20.0,119.0,1.15
"p[77, 10]",0.001,0.01,0.0,0.0,0.0,0.0,32.0,91.0,1.09
"p[77, 11]",0.001,0.018,0.0,0.0,0.0,0.0,51.0,248.0,1.07
"p[77, 12]",0.0,0.004,0.0,0.0,0.0,0.0,31.0,128.0,1.1
"p[77, 13]",0.0,0.008,0.0,0.0,0.0,0.0,24.0,81.0,1.13
"p[77, 14]",0.0,0.008,0.0,0.0,0.0,0.0,31.0,151.0,1.1
"p[77, 15]",0.0,0.003,0.0,0.0,0.0,0.0,38.0,89.0,1.08
"p[78, 0]",0.001,0.013,0.0,0.0,0.0,0.0,18.0,166.0,1.16
"p[78, 1]",0.001,0.023,0.0,0.0,0.0,0.0,50.0,383.0,1.06
"p[78, 2]",0.012,0.079,0.0,0.01,0.002,0.001,62.0,136.0,1.07
"p[78, 3]",0.003,0.037,0.0,0.0,0.001,0.0,51.0,368.0,1.06
"p[78, 4]",0.006,0.054,0.0,0.0,0.001,0.001,42.0,229.0,1.08
"p[78, 5]",0.001,0.018,0.0,0.0,0.0,0.0,20.0,31.0,1.17
"p[78, 6]",0.002,0.036,0.0,0.0,0.001,0.0,51.0,347.0,1.07
"p[78, 7]",0.004,0.041,0.0,0.0,0.001,0.001,14.0,37.0,1.22
"p[78, 8]",0.002,0.032,0.0,0.0,0.001,0.0,42.0,400.0,1.08
"p[78, 9]",0.001,0.017,0.0,0.0,0.0,0.0,14.0,91.0,1.22
"p[78, 10]",0.956,0.148,0.729,1.0,0.008,0.007,41.0,1355.0,1.08
"p[78, 11]",0.003,0.044,0.0,0.0,0.001,0.001,37.0,475.0,1.08
"p[78, 12]",0.004,0.042,0.0,0.0,0.001,0.001,20.0,482.0,1.14
"p[78, 13]",0.003,0.045,0.0,0.0,0.001,0.001,15.0,78.0,1.22
"p[78, 14]",0.0,0.001,0.0,0.0,0.0,0.0,15.0,80.0,1.22
"p[78, 15]",0.0,0.016,0.0,0.0,0.0,0.0,23.0,23.0,1.13
"p[79, 0]",0.129,0.198,0.0,0.563,0.01,0.007,127.0,381.0,1.03
"p[79, 1]",0.024,0.078,0.0,0.102,0.002,0.002,262.0,390.0,1.01
"p[79, 2]",0.032,0.09,0.0,0.162,0.004,0.003,68.0,124.0,1.05
"p[79, 3]",0.684,0.31,0.09,1.0,0.012,0.009,407.0,1236.0,1.02
"p[79, 4]",0.0,0.0,0.0,0.0,0.0,0.0,15.0,111.0,1.2
"p[79, 5]",0.006,0.051,0.0,0.002,0.001,0.001,44.0,34.0,1.07
"p[79, 6]",0.001,0.008,0.0,0.0,0.0,0.0,67.0,319.0,1.06
"p[79, 7]",0.112,0.191,0.0,0.521,0.01,0.007,30.0,44.0,1.1
"p[79, 8]",0.004,0.03,0.0,0.003,0.001,0.001,149.0,246.0,1.01
"p[79, 9]",0.001,0.017,0.0,0.0,0.0,0.0,13.0,82.0,1.24
"p[79, 10]",0.005,0.037,0.0,0.006,0.001,0.001,53.0,118.0,1.07
"p[79, 11]",0.001,0.015,0.0,0.0,0.0,0.0,252.0,509.0,1.02
"p[79, 12]",0.001,0.014,0.0,0.0,0.001,0.0,22.0,97.0,1.15
"p[79, 13]",0.0,0.007,0.0,0.0,0.0,0.0,55.0,420.0,1.06
"p[79, 14]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,162.0,1.13
"p[79, 15]",0.0,0.004,0.0,0.0,0.0,0.0,38.0,92.0,1.09
"p[80, 0]",0.0,0.01,0.0,0.0,0.0,0.0,28.0,91.0,1.11
"p[80, 1]",0.0,0.013,0.0,0.0,0.0,0.0,29.0,99.0,1.11
"p[80, 2]",0.018,0.086,0.0,0.057,0.008,0.006,18.0,66.0,1.16
"p[80, 3]",0.001,0.014,0.0,0.0,0.0,0.0,50.0,250.0,1.08
"p[80, 4]",0.974,0.105,0.888,1.0,0.008,0.007,22.0,124.0,1.13
"p[80, 5]",0.0,0.004,0.0,0.0,0.0,0.0,21.0,83.0,1.15
"p[80, 6]",0.0,0.001,0.0,0.0,0.0,0.0,19.0,82.0,1.15
"p[80, 7]",0.0,0.008,0.0,0.0,0.0,0.0,15.0,110.0,1.22
"p[80, 8]",0.001,0.014,0.0,0.0,0.0,0.0,37.0,231.0,1.08
"p[80, 9]",0.0,0.014,0.0,0.0,0.0,0.0,13.0,77.0,1.22
"p[80, 10]",0.004,0.04,0.0,0.001,0.001,0.001,11.0,17.0,1.29
"p[80, 11]",0.0,0.005,0.0,0.0,0.0,0.0,66.0,313.0,1.05
"p[80, 12]",0.001,0.016,0.0,0.0,0.0,0.0,17.0,266.0,1.17
"p[80, 13]",0.0,0.013,0.0,0.0,0.0,0.0,14.0,92.0,1.25
"p[80, 14]",0.0,0.012,0.0,0.0,0.0,0.0,25.0,317.0,1.15
"p[80, 15]",0.0,0.004,0.0,0.0,0.0,0.0,89.0,238.0,1.04
"p[81, 0]",0.002,0.027,0.0,0.0,0.001,0.0,165.0,579.0,1.04
"p[81, 1]",0.012,0.073,0.0,0.017,0.002,0.001,112.0,339.0,1.03
"p[81, 2]",0.86,0.243,0.289,1.0,0.012,0.009,108.0,1030.0,1.04
"p[81, 3]",0.007,0.059,0.0,0.001,0.001,0.001,164.0,441.0,1.03
"p[81, 4]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,218.0,1.21
"p[81, 5]",0.004,0.043,0.0,0.0,0.001,0.001,92.0,200.0,1.05
"p[81, 6]",0.009,0.061,0.0,0.004,0.001,0.001,296.0,727.0,1.01
"p[81, 7]",0.015,0.082,0.0,0.022,0.002,0.001,37.0,278.0,1.1
"p[81, 8]",0.041,0.141,0.0,0.217,0.004,0.003,463.0,603.0,1.01
"p[81, 9]",0.009,0.064,0.0,0.004,0.002,0.001,26.0,42.0,1.12
"p[81, 10]",0.011,0.069,0.0,0.005,0.002,0.001,26.0,189.0,1.12
"p[81, 11]",0.012,0.073,0.0,0.009,0.002,0.001,113.0,241.0,1.04
"p[81, 12]",0.01,0.077,0.0,0.002,0.003,0.002,21.0,278.0,1.14
"p[81, 13]",0.004,0.038,0.0,0.0,0.001,0.001,24.0,201.0,1.13
"p[81, 14]",0.004,0.039,0.0,0.0,0.001,0.001,22.0,225.0,1.14
"p[81, 15]",0.001,0.014,0.0,0.0,0.0,0.0,31.0,51.0,1.1
"p[82, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[82, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[82, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[82, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[82, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[82, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[82, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[82, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[82, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[82, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[82, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[82, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[82, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[82, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[82, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[82, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[83, 0]",0.036,0.11,0.0,0.185,0.004,0.003,317.0,795.0,1.01
"p[83, 1]",0.65,0.305,0.085,1.0,0.023,0.016,193.0,1250.0,1.03
"p[83, 2]",0.113,0.18,0.0,0.494,0.008,0.006,227.0,425.0,1.02
"p[83, 3]",0.003,0.023,0.0,0.003,0.001,0.0,22.0,88.0,1.14
"p[83, 4]",0.0,0.007,0.0,0.0,0.0,0.0,22.0,176.0,1.13
"p[83, 5]",0.0,0.001,0.0,0.0,0.0,0.0,19.0,79.0,1.16
"p[83, 6]",0.001,0.012,0.0,0.002,0.0,0.0,64.0,247.0,1.07
"p[83, 7]",0.17,0.228,0.0,0.672,0.011,0.007,162.0,816.0,1.03
"p[83, 8]",0.001,0.019,0.0,0.0,0.0,0.0,72.0,221.0,1.03
"p[83, 9]",0.002,0.024,0.0,0.0,0.001,0.0,11.0,35.0,1.27
"p[83, 10]",0.002,0.023,0.0,0.001,0.001,0.001,21.0,36.0,1.14
"p[83, 11]",0.001,0.011,0.0,0.0,0.0,0.0,111.0,424.0,1.05
"p[83, 12]",0.019,0.078,0.0,0.08,0.005,0.004,24.0,219.0,1.13
"p[83, 13]",0.001,0.015,0.0,0.0,0.0,0.0,45.0,192.0,1.1
"p[83, 14]",0.001,0.015,0.0,0.0,0.0,0.0,17.0,136.0,1.17
"p[83, 15]",0.001,0.014,0.0,0.0,0.0,0.0,24.0,77.0,1.13
"p[84, 0]",0.0,0.0,0.0,0.0,0.0,0.0,24.0,94.0,1.12
"p[84, 1]",0.0,0.0,0.0,0.0,0.0,0.0,31.0,129.0,1.1
"p[84, 2]",0.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,1.16
"p[84, 3]",0.995,0.022,0.979,1.0,0.001,0.001,30.0,103.0,1.1
"p[84, 4]",0.0,0.0,0.0,0.0,0.0,0.0,56.0,173.0,1.07
"p[84, 5]",0.001,0.008,0.0,0.0,0.0,0.0,80.0,391.0,1.05
"p[84, 6]",0.001,0.006,0.0,0.001,0.0,0.0,23.0,62.0,1.12
"p[84, 7]",0.002,0.011,0.0,0.004,0.0,0.0,27.0,78.0,1.11
"p[84, 8]",0.0,0.002,0.0,0.0,0.0,0.0,83.0,237.0,1.06
"p[84, 9]",0.0,0.002,0.0,0.0,0.0,0.0,19.0,125.0,1.16
"p[84, 10]",0.0,0.004,0.0,0.0,0.0,0.0,28.0,95.0,1.11
"p[84, 11]",0.001,0.011,0.0,0.0,0.0,0.0,40.0,236.0,1.08
"p[84, 12]",0.0,0.001,0.0,0.0,0.0,0.0,27.0,96.0,1.11
"p[84, 13]",0.0,0.006,0.0,0.0,0.0,0.0,20.0,60.0,1.14
"p[84, 14]",0.0,0.003,0.0,0.0,0.0,0.0,25.0,103.0,1.12
"p[84, 15]",0.0,0.001,0.0,0.0,0.0,0.0,31.0,88.0,1.09
"p[85, 0]",0.074,0.162,0.0,0.42,0.007,0.005,202.0,410.0,1.01
"p[85, 1]",0.003,0.031,0.0,0.001,0.001,0.001,62.0,137.0,1.05
"p[85, 2]",0.001,0.008,0.0,0.0,0.0,0.0,10.0,24.0,1.32
"p[85, 3]",0.013,0.072,0.0,0.017,0.002,0.002,272.0,359.0,1.0
"p[85, 4]",0.664,0.301,0.118,1.0,0.012,0.009,570.0,1506.0,1.01
"p[85, 5]",0.011,0.073,0.0,0.004,0.002,0.002,271.0,409.0,1.02
"p[85, 6]",0.21,0.255,0.0,0.76,0.009,0.007,597.0,858.0,1.0
"p[85, 7]",0.002,0.024,0.0,0.001,0.001,0.0,30.0,106.0,1.1
"p[85, 8]",0.002,0.032,0.0,0.0,0.001,0.0,96.0,272.0,1.04
"p[85, 9]",0.003,0.032,0.0,0.0,0.001,0.001,151.0,589.0,1.03
"p[85, 10]",0.003,0.028,0.0,0.001,0.001,0.001,14.0,19.0,1.21
"p[85, 11]",0.006,0.05,0.0,0.001,0.001,0.001,167.0,297.0,1.03
"p[85, 12]",0.002,0.029,0.0,0.0,0.001,0.0,181.0,311.0,1.03
"p[85, 13]",0.002,0.03,0.0,0.0,0.001,0.001,105.0,189.0,1.04
"p[85, 14]",0.002,0.034,0.0,0.0,0.001,0.001,122.0,444.0,1.05
"p[85, 15]",0.003,0.036,0.0,0.0,0.001,0.001,64.0,169.0,1.06
"p[86, 0]",0.002,0.007,0.0,0.01,0.0,0.0,89.0,509.0,1.04
"p[86, 1]",0.003,0.023,0.0,0.007,0.001,0.001,31.0,231.0,1.09
"p[86, 2]",0.013,0.031,0.0,0.054,0.001,0.001,180.0,454.0,1.03
"p[86, 3]",0.0,0.001,0.0,0.0,0.0,0.0,11.0,24.0,1.26
"p[86, 4]",0.088,0.11,0.0,0.291,0.004,0.003,510.0,938.0,1.02
"p[86, 5]",0.0,0.002,0.0,0.0,0.0,0.0,17.0,96.0,1.18
"p[86, 6]",0.88,0.125,0.655,1.0,0.005,0.004,213.0,907.0,1.03
"p[86, 7]",0.012,0.028,0.0,0.048,0.001,0.001,345.0,879.0,1.03
"p[86, 8]",0.0,0.001,0.0,0.0,0.0,0.0,47.0,254.0,1.07
"p[86, 9]",0.0,0.002,0.0,0.0,0.0,0.0,17.0,253.0,1.17
"p[86, 10]",0.0,0.002,0.0,0.0,0.0,0.0,23.0,121.0,1.12
"p[86, 11]",0.0,0.001,0.0,0.0,0.0,0.0,169.0,309.0,1.04
"p[86, 12]",0.001,0.005,0.0,0.001,0.0,0.0,72.0,508.0,1.05
"p[86, 13]",0.0,0.002,0.0,0.0,0.0,0.0,47.0,401.0,1.07
"p[86, 14]",0.0,0.003,0.0,0.0,0.0,0.0,57.0,161.0,1.06
"p[86, 15]",0.0,0.003,0.0,0.0,0.0,0.0,46.0,197.0,1.08
"p[87, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[87, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[87, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[87, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[87, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[87, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[87, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[87, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[87, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[87, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[87, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[87, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[87, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[87, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[87, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[87, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[88, 0]",0.0,0.001,0.0,0.0,0.0,0.0,118.0,434.0,1.03
"p[88, 1]",0.0,0.004,0.0,0.0,0.0,0.0,52.0,251.0,1.04
"p[88, 2]",0.001,0.009,0.0,0.003,0.0,0.0,74.0,234.0,1.04
"p[88, 3]",0.001,0.009,0.0,0.0,0.0,0.0,101.0,172.0,1.04
"p[88, 4]",0.002,0.01,0.0,0.003,0.0,0.0,79.0,378.0,1.04
"p[88, 5]",0.001,0.006,0.0,0.0,0.0,0.0,67.0,312.0,1.06
"p[88, 6]",0.001,0.009,0.0,0.001,0.0,0.0,85.0,376.0,1.04
"p[88, 7]",0.0,0.002,0.0,0.0,0.0,0.0,28.0,183.0,1.11
"p[88, 8]",0.992,0.03,0.962,1.0,0.001,0.001,72.0,194.0,1.04
"p[88, 9]",0.0,0.003,0.0,0.0,0.0,0.0,147.0,307.0,1.03
"p[88, 10]",0.0,0.005,0.0,0.0,0.0,0.0,126.0,156.0,1.03
"p[88, 11]",0.0,0.002,0.0,0.0,0.0,0.0,266.0,547.0,1.02
"p[88, 12]",0.001,0.009,0.0,0.0,0.0,0.0,82.0,367.0,1.06
"p[88, 13]",0.0,0.006,0.0,0.0,0.0,0.0,121.0,259.0,1.03
"p[88, 14]",0.001,0.014,0.0,0.0,0.0,0.0,74.0,423.0,1.04
"p[88, 15]",0.0,0.006,0.0,0.0,0.0,0.0,141.0,480.0,1.03
"p[89, 0]",0.002,0.011,0.0,0.008,0.0,0.0,284.0,746.0,1.02
"p[89, 1]",0.962,0.061,0.86,1.0,0.004,0.003,46.0,215.0,1.07
"p[89, 2]",0.013,0.029,0.0,0.055,0.002,0.001,69.0,163.0,1.04
"p[89, 3]",0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0,1.14
"p[89, 4]",0.002,0.01,0.0,0.007,0.0,0.0,52.0,550.0,1.07
"p[89, 5]",0.0,0.004,0.0,0.0,0.0,0.0,66.0,255.0,1.07
"p[89, 6]",0.005,0.019,0.0,0.018,0.001,0.0,126.0,527.0,1.04
"p[89, 7]",0.002,0.007,0.0,0.007,0.0,0.0,131.0,624.0,1.05
"p[89, 8]",0.0,0.0,0.0,0.0,0.0,0.0,64.0,180.0,1.05
"p[89, 9]",0.0,0.006,0.0,0.0,0.0,0.0,21.0,484.0,1.12
"p[89, 10]",0.0,0.006,0.0,0.0,0.0,0.0,45.0,291.0,1.07
"p[89, 11]",0.0,0.001,0.0,0.0,0.0,0.0,237.0,578.0,1.04
"p[89, 12]",0.012,0.043,0.0,0.053,0.003,0.002,27.0,30.0,1.12
"p[89, 13]",0.0,0.004,0.0,0.0,0.0,0.0,105.0,280.0,1.05
"p[89, 14]",0.0,0.003,0.0,0.0,0.0,0.0,40.0,380.0,1.08
"p[89, 15]",0.0,0.008,0.0,0.0,0.0,0.0,58.0,321.0,1.06
"p[90, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[90, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[90, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[90, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[90, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[90, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[90, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[90, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[90, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[90, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[90, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[90, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[90, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[90, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[90, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[90, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[91, 0]",0.0,0.0,0.0,0.0,0.0,0.0,22.0,87.0,1.13
"p[91, 1]",0.0,0.0,0.0,0.0,0.0,0.0,28.0,119.0,1.11
"p[91, 2]",0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,1.18
"p[91, 3]",0.997,0.017,0.99,1.0,0.001,0.001,25.0,100.0,1.12
"p[91, 4]",0.0,0.0,0.0,0.0,0.0,0.0,60.0,160.0,1.07
"p[91, 5]",0.0,0.007,0.0,0.0,0.0,0.0,76.0,400.0,1.05
"p[91, 6]",0.0,0.002,0.0,0.0,0.0,0.0,19.0,44.0,1.14
"p[91, 7]",0.001,0.005,0.0,0.002,0.0,0.0,22.0,75.0,1.13
"p[91, 8]",0.0,0.004,0.0,0.0,0.0,0.0,59.0,198.0,1.07
"p[91, 9]",0.0,0.001,0.0,0.0,0.0,0.0,18.0,129.0,1.16
"p[91, 10]",0.0,0.004,0.0,0.0,0.0,0.0,26.0,96.0,1.11
"p[91, 11]",0.001,0.011,0.0,0.0,0.0,0.0,35.0,230.0,1.09
"p[91, 12]",0.0,0.001,0.0,0.0,0.0,0.0,25.0,94.0,1.11
"p[91, 13]",0.0,0.005,0.0,0.0,0.0,0.0,18.0,47.0,1.16
"p[91, 14]",0.0,0.002,0.0,0.0,0.0,0.0,22.0,107.0,1.13
"p[91, 15]",0.0,0.001,0.0,0.0,0.0,0.0,28.0,83.0,1.1
"p[92, 0]",0.001,0.013,0.0,0.0,0.0,0.0,102.0,478.0,1.04
"p[92, 1]",0.0,0.003,0.0,0.0,0.0,0.0,49.0,289.0,1.05
"p[92, 2]",0.002,0.014,0.0,0.006,0.0,0.0,75.0,254.0,1.04
"p[92, 3]",0.001,0.015,0.0,0.0,0.0,0.0,69.0,212.0,1.05
"p[92, 4]",0.001,0.013,0.0,0.0,0.0,0.0,147.0,324.0,1.04
"p[92, 5]",0.0,0.002,0.0,0.0,0.0,0.0,27.0,267.0,1.1
"p[92, 6]",0.0,0.002,0.0,0.0,0.0,0.0,82.0,356.0,1.05
"p[92, 7]",0.002,0.018,0.0,0.001,0.0,0.0,47.0,159.0,1.08
"p[92, 8]",0.991,0.04,0.966,1.0,0.001,0.001,111.0,308.0,1.03
"p[92, 9]",0.0,0.007,0.0,0.0,0.0,0.0,75.0,282.0,1.05
"p[92, 10]",0.0,0.004,0.0,0.0,0.0,0.0,46.0,72.0,1.07
"p[92, 11]",0.0,0.005,0.0,0.0,0.0,0.0,316.0,517.0,1.02
"p[92, 12]",0.0,0.006,0.0,0.0,0.0,0.0,55.0,390.0,1.08
"p[92, 13]",0.0,0.006,0.0,0.0,0.0,0.0,132.0,223.0,1.03
"p[92, 14]",0.0,0.012,0.0,0.0,0.0,0.0,60.0,454.0,1.05
"p[92, 15]",0.0,0.002,0.0,0.0,0.0,0.0,208.0,516.0,1.02
"p[93, 0]",0.951,0.047,0.864,0.999,0.002,0.001,558.0,1431.0,1.01
"p[93, 1]",0.01,0.018,0.0,0.036,0.001,0.0,413.0,833.0,1.02
"p[93, 2]",0.003,0.007,0.0,0.011,0.001,0.0,31.0,277.0,1.1
"p[93, 3]",0.004,0.012,0.0,0.016,0.0,0.0,138.0,410.0,1.03
"p[93, 4]",0.0,0.0,0.0,0.0,0.0,0.0,17.0,190.0,1.17
"p[93, 5]",0.0,0.001,0.0,0.0,0.0,0.0,22.0,109.0,1.15
"p[93, 6]",0.002,0.005,0.0,0.007,0.001,0.0,54.0,135.0,1.06
"p[93, 7]",0.022,0.032,0.0,0.08,0.001,0.001,770.0,1169.0,1.01
"p[93, 8]",0.001,0.008,0.0,0.005,0.0,0.0,196.0,336.0,1.01
"p[93, 9]",0.006,0.016,0.0,0.026,0.001,0.001,74.0,451.0,1.04
"p[93, 10]",0.0,0.003,0.0,0.001,0.0,0.0,95.0,358.0,1.03
"p[93, 11]",0.0,0.003,0.0,0.0,0.0,0.0,167.0,598.0,1.03
"p[93, 12]",0.0,0.001,0.0,0.0,0.0,0.0,43.0,545.0,1.09
"p[93, 13]",0.0,0.002,0.0,0.0,0.0,0.0,63.0,571.0,1.06
"p[93, 14]",0.0,0.002,0.0,0.0,0.0,0.0,257.0,660.0,1.02
"p[93, 15]",0.0,0.001,0.0,0.0,0.0,0.0,519.0,1027.0,1.02
"p[94, 0]",0.0,0.002,0.0,0.0,0.0,0.0,128.0,426.0,1.03
"p[94, 1]",0.001,0.007,0.0,0.001,0.0,0.0,54.0,231.0,1.04
"p[94, 2]",0.007,0.027,0.0,0.025,0.001,0.001,81.0,225.0,1.03
"p[94, 3]",0.002,0.017,0.0,0.001,0.0,0.0,94.0,179.0,1.04
"p[94, 4]",0.0,0.004,0.0,0.0,0.0,0.0,24.0,307.0,1.11
"p[94, 5]",0.002,0.015,0.0,0.002,0.0,0.0,75.0,370.0,1.06
"p[94, 6]",0.002,0.015,0.0,0.003,0.0,0.0,86.0,444.0,1.04
"p[94, 7]",0.0,0.003,0.0,0.0,0.0,0.0,19.0,74.0,1.15
"p[94, 8]",0.983,0.048,0.919,1.0,0.003,0.002,70.0,178.0,1.04
"p[94, 9]",0.0,0.004,0.0,0.0,0.0,0.0,82.0,468.0,1.05
"p[94, 10]",0.001,0.011,0.0,0.0,0.0,0.0,137.0,128.0,1.03
"p[94, 11]",0.0,0.006,0.0,0.0,0.0,0.0,281.0,446.0,1.03
"p[94, 12]",0.001,0.007,0.0,0.0,0.0,0.0,59.0,384.0,1.06
"p[94, 13]",0.0,0.008,0.0,0.0,0.0,0.0,94.0,269.0,1.04
"p[94, 14]",0.001,0.011,0.0,0.0,0.0,0.0,71.0,297.0,1.04
"p[94, 15]",0.0,0.007,0.0,0.0,0.0,0.0,143.0,484.0,1.03
"p[95, 0]",0.001,0.006,0.0,0.0,0.0,0.0,21.0,90.0,1.13
"p[95, 1]",0.0,0.002,0.0,0.0,0.0,0.0,29.0,125.0,1.1
"p[95, 2]",0.0,0.001,0.0,0.0,0.0,0.0,17.0,62.0,1.18
"p[95, 3]",0.991,0.033,0.964,1.0,0.002,0.002,23.0,107.0,1.13
"p[95, 4]",0.0,0.002,0.0,0.0,0.0,0.0,44.0,179.0,1.09
"p[95, 5]",0.0,0.012,0.0,0.0,0.0,0.0,51.0,388.0,1.07
"p[95, 6]",0.001,0.008,0.0,0.003,0.0,0.0,22.0,59.0,1.13
"p[95, 7]",0.004,0.02,0.0,0.014,0.001,0.001,24.0,82.0,1.12
"p[95, 8]",0.0,0.005,0.0,0.0,0.0,0.0,67.0,205.0,1.06
"p[95, 9]",0.0,0.006,0.0,0.0,0.0,0.0,21.0,139.0,1.15
"p[95, 10]",0.0,0.004,0.0,0.0,0.0,0.0,28.0,102.0,1.11
"p[95, 11]",0.001,0.011,0.0,0.0,0.0,0.0,30.0,284.0,1.1
"p[95, 12]",0.0,0.001,0.0,0.0,0.0,0.0,26.0,102.0,1.11
"p[95, 13]",0.0,0.005,0.0,0.0,0.0,0.0,18.0,45.0,1.17
"p[95, 14]",0.0,0.006,0.0,0.0,0.0,0.0,27.0,172.0,1.11
